slip20.qb.island.net - - [28/Sep/1995:19:34:07 -0600] "GET /~lowey/Saskatoon/icons/letter.gif" 200 149
alfonso.usask.ca - - [28/Sep/1995:19:42:17 -0600] "GET / HTTP/1.0" 200 3441
alfonso.usask.ca - - [28/Sep/1995:19:46:27 -0600] "GET /departments.html HTTP/1.0" 200 5610
van05134.direct.ca - - [28/Sep/1995:19:48:02 -0600] "GET /cgi-bin/cusi?query=free+energy&service=http%3A%2F%2Fgalaxy.einet.net%2Fwww%2Fwww.html%3F_cusi-search-term-here_ HTTP/1.0" 302 138
pm030.vcr.wis.net - - [28/Sep/1995:19:52:17 -0600] "GET /~lowey/Saskatoon/icons/bridge.gif" 200 194
kvlhome.usask.ca - - [28/Sep/1995:19:55:03 -0600] "GET /~lowey/icons/kevhead_big.gif" 200 4750
queen.torfree.net - - [28/Sep/1995:19:59:47 -0600] "GET /cgi-bin/hytelnet?file=BBS000 HTTP/1.0" 200 9344
ix-orl3-12.ix.netcom.com - - [28/Sep/1995:20:06:17 -0600] "GET /cgi-bin/hytelnet HTTP/1.0" 200 1524
queen.torfree.net - - [28/Sep/1995:20:11:40 -0600] "GET /cgi-bin/hytelnet?file=DIS000 HTTP/1.0" 200 370
dd48-146.compuserve.com - - [28/Sep/1995:20:17:10 -0600] "GET /~scottp/free.html" 200 22639
proxy.srv.ualberta.ca - - [28/Sep/1995:20:22:56 -0600] "GET /gsa/gifs/button.home.gif HTTP/1.0" 200 321
pc86.slt.tased.edu.au - - [28/Sep/1995:20:27:00 -0600] "GET /~macpherc/images/darren.gif" 200 8442
moondog.usask.ca - - [28/Sep/1995:20:30:57 -0600] "GET /changes.html HTTP/1.0" 200 1254
sendit.sendit.nodak.edu - - [28/Sep/1995:20:35:37 -0600] "GET /~scottp/free.html" 200 22639
away.sfn.saskatoon.sk.ca - - [28/Sep/1995:20:41:13 -0600] "GET /~fogel/" 200 4632
duke.usask.ca - - [28/Sep/1995:20:45:24 -0600] "GET / HTTP/1.0" 200 3441
129.115.55.107 - - [28/Sep/1995:20:49:33 -0600] "GET /images/logo.gif HTTP/1.0" 200 2273
emf-101.berkeley.edu - - [28/Sep/1995:20:54:29 -0600] "GET /~card/icons/misc/new03.gif" 200 971
lib103.its.rpi.edu - - [28/Sep/1995:21:00:52 -0600] "GET /~macphed/finite/fe_resources/node51.html" 200 2432
dd36-138.compuserve.com - - [28/Sep/1995:21:09:02 -0600] "GET /archives/index.html HTTP/1.0" 200 2057
skul7.usask.ca - - [28/Sep/1995:21:13:21 -0600] "GET /images/logo.gif HTTP/1.0" 200 2273
dcc04204.slip.digex.net - - [28/Sep/1995:21:17:27 -0600] "GET /CyberDojo/ HTTP/1.0" 404 -
aec589.usask.ca - - [28/Sep/1995:21:23:49 -0600] "GET /~srivasta/surfnet.gif" 200 453
129.219.245.25 - - [28/Sep/1995:21:28:51 -0600] "GET /~lowey/webville/icons/help_32.gif" 200 214
sprite45.azstarnet.com - - [28/Sep/1995:21:31:53 -0600] "GET /~lowey/encyclopedia/icons/book.gif" 200 242
eews02.usask.ca - - [28/Sep/1995:21:37:58 -0600] "GET / HTTP/1.0" 304 0
eng37.usask.ca - - [28/Sep/1995:21:42:23 -0600] "GET /search/search_programs.html HTTP/1.0" 200 1291
freenet.buffalo.edu - - [28/Sep/1995:21:50:19 -0600] "GET /~scottp/free.html/" 200 22639
ppp103.sonnet.com - - [28/Sep/1995:22:01:07 -0600] "GET /~luterbac/rmef.html" 200 4215
ad38-142.compuserve.com - - [28/Sep/1995:22:05:54 -0600] "GET /cgi-bin/hytelnet/ HTTP/1.0" 200 1524
mthwpc51.cc.purdue.edu - - [28/Sep/1995:22:14:22 -0600] "GET /agriculture/cropsci/winter_wheat/imgs/ulogo.gif HTTP/1.0" 200 213
pm1-14.pclink.com - - [28/Sep/1995:22:20:01 -0600] "GET /~macpherc/images/scarf.gif" 200 673
kvlhome.usask.ca - - [28/Sep/1995:22:23:50 -0600] "GET /~lowey/webville/places/newsstand/index.html" 200 1978
clgrpt05-port-17.agt.net - - [28/Sep/1995:22:28:31 -0600] "GET /~lowey/Saskatchewan/general/index.html" 200 2573
204.62.245.32 - - [28/Sep/1995:22:39:41 -0600] "GET /classics/CourseNotes/LucNotes.html HTTP/1.0" 200 24788
netinfo.ubc.ca - - [28/Sep/1995:22:44:28 -0600] "GET /~lowey/encyclopedia/index.html" 200 2460
chemeng02.usask.ca - - [28/Sep/1995:22:47:27 -0600] "GET / HTTP/1.0" 200 3441
freenet.buffalo.edu - - [28/Sep/1995:22:52:42 -0600] "GET /~scottp/free.html/" 200 22639
ren.nic.in - - [28/Sep/1995:23:00:23 -0600] "GET /cgi-bin/hytelnet?file=SITES1 HTTP/1.0" 200 354
156.26.20.77 - - [28/Sep/1995:23:05:15 -0600] "GET /~macphed/finite/fe_resources/node30.html" 200 1918
156.26.20.77 - - [28/Sep/1995:23:12:53 -0600] "GET /~macphed/finite/fe_resources/node44.html" 200 1879
156.26.20.77 - - [28/Sep/1995:23:17:39 -0600] "GET /~macphed/finite/fe_resources/node115.html" 200 1672
158.132.101.24 - - [28/Sep/1995:23:26:36 -0600] "GET /~macphed/finite/fe_resources/node111.html" 200 1831
d23-ts0.amug.org - - [28/Sep/1995:23:35:16 -0600] "GET /~lowey/Saskatoon/education/index.html" 200 1247
ascl.usask.ca - - [28/Sep/1995:23:47:48 -0600] "GET / HTTP/1.0" 200 3441
broadway.sfn.saskatoon.sk.ca - - [29/Sep/1995:00:04:26 -0600] "GET /~scottp/free.html" 200 22639
pc-willccjb.unisa.ac.za - - [29/Sep/1995:00:22:27 -0600] "GET /cgi-bin/hytelnet?file=DIR075 HTTP/1.0" 200 376
edm-p16.supernet.ab.ca - - [29/Sep/1995:00:35:03 -0600] "GET /cgi-bin/hytelnet?file=CA051 HTTP/1.0" 200 343
wabakimi.carleton.ca - - [29/Sep/1995:00:45:27 -0600] "GET /library/gic/v1n2/v1n2.html HTTP/1.0" 200 1439
scylla.sovam.com - - [29/Sep/1995:01:05:43 -0600] "GET /cgi-bin/hytelnet HTTP/1.0" 200 1524
power2.mech.usp.ac.jp - - [29/Sep/1995:01:24:11 -0600] "GET /~macphed/finite/fe_resources/node43.html" 200 1916
azuolas.soften.ktu.lt - - [29/Sep/1995:01:44:17 -0600] "GET /cgi-bin/hytelnet?file=CUSTOM HTTP/1.0" 200 872
explorer.sasknet.sk.ca - - [29/Sep/1995:01:54:32 -0600] "GET /provider_docs.html HTTP/1.0" 200 4132
toronto12.netrover.com - - [29/Sep/1995:02:02:40 -0600] "GET /cusi/nexor-logo-small.gif HTTP/1.0" 200 223
egle.soften.ktu.lt - - [29/Sep/1995:02:13:09 -0600] "GET /cgi-bin/hytelnet?file=SITES1A HTTP/1.0" 200 554
slip136-146.pt.uk.ibm.net - - [29/Sep/1995:02:27:55 -0600] "GET /dcs/courses/cai/html/ HTTP/1.0" 200 1716
193.50.125.92 - - [29/Sep/1995:02:58:36 -0600] "GET /images/logo.gif HTTP/1.0" 200 2273
193.50.125.92 - - [29/Sep/1995:03:20:49 -0600] "GET /lycos/spider-icon.gif HTTP/1.0" 200 0
smigw1.sumikin.co.jp - - [29/Sep/1995:03:41:31 -0600] "GET /~macphed/finite/fe_resources/node54.html" 200 1597
andrzej.biol.us.edu.pl - - [29/Sep/1995:03:48:12 -0600] "GET /cgi-bin/hytelnet?file=OP017 HTTP/1.0" 200 1883
query1.lycos.cs.cmu.edu - - [29/Sep/1995:04:04:55 -0600] "GET /~keele/docs/wadokai.html" 200 6039
129.71.54.191 - - [29/Sep/1995:04:21:26 -0600] "GET /images/logo.gif HTTP/1.0" 200 2273
efulton.dev.esoc.esa.de - - [29/Sep/1995:04:37:16 -0600] "GET /~macpherc/images/caution.gif" 200 173
ts2-05.inforamp.net - - [29/Sep/1995:04:53:56 -0600] "GET /~lowey/icons/kevhead.gif" 200 1783
146.176.14.54 - - [29/Sep/1995:05:24:08 -0600] "GET /~macpherc/hibs/hibs.html" 200 8728
smigw1.sumikin.co.jp - - [29/Sep/1995:05:35:33 -0600] "GET /~macphed/finite/fe_resources/node1.html" 200 10674
130.14.72.92 - - [29/Sep/1995:05:42:34 -0600] "GET /images/logo_32.gif HTTP/1.0" 200 0
toska.swift.com - - [29/Sep/1995:05:58:04 -0600] "GET /~keele/images/karate/dovefist.gif" 200 2348
disarray.demon.co.uk - - [29/Sep/1995:06:03:58 -0600] "GET /~macpherc/images/redbal.gif" 200 334
piweba4y.prodigy.com - - [29/Sep/1995:06:12:17 -0600] "GET /~keele/docs/wadokai.html" 200 6039
pc10243.trlab3.panam.edu - - [29/Sep/1995:06:15:00 -0600] "GET /~keele/images/textgrey.gif" 200 24574
infoserv.utdallas.edu - - [29/Sep/1995:06:20:14 -0600] "GET /~lowey/encyclopedia/e/index.html" 200 742
stpaul.stpaulrcssd.saskatoon.sk.ca - - [29/Sep/1995:06:39:29 -0600] "GET /search/search_programs.html HTTP/1.0" 200 1291
145.18.93.61 - - [29/Sep/1995:06:55:14 -0600] "GET /cgi-bin/pursuit-beta?sex-role+stereotyping+television+commercials HTTP/1.0" 200 32768
geoff.usask.ca - - [29/Sep/1995:07:04:12 -0600] "GET /search/search_programs.html HTTP/1.0" 200 1291
hult.byggmek.lth.se - - [29/Sep/1995:07:11:00 -0600] "GET /~macphed/finite/fe_resources/node103.html" 200 1631
gateway.senate.gov - - [29/Sep/1995:07:22:19 -0600] "GET /~lowey/encyclopedia/index.html" 200 2460
isbe-node176.isbe.state.il.us - - [29/Sep/1995:07:32:05 -0600] "GET /~hoff/images/head1.gif" 200 2720
dyn38.nltl.columbia.edu - - [29/Sep/1995:07:39:24 -0600] "GET /images/right_32.gif HTTP/1.0" 200 197
136.205.66.95 - - [29/Sep/1995:07:43:28 -0600] "GET /~ladd/images/new1.gif" 200 116
tty14.com1.oknet.com - - [29/Sep/1995:07:52:45 -0600] "GET /~lowey/encyclopedia/icons/question.gif" 200 238
mbln2.mbln.lib.ma.us - - [29/Sep/1995:07:59:25 -0600] "GET /cgi-bin/hytelnet?file=TELNET HTTP/1.0" 200 6904
bristol.ewl.uky.edu - - [29/Sep/1995:08:03:58 -0600] "GET /~macphed/finite/fe_resources/node59.html" 200 1825
134.76.163.143 - - [29/Sep/1995:08:08:54 -0600] "GET /library/gic/ejgov.gif HTTP/1.0" 200 5131
centum.utulsa.edu - - [29/Sep/1995:08:15:35 -0600] "GET /~friesend/tolkien/rootpage.html" 200 461
duke.usask.ca - - [29/Sep/1995:08:20:35 -0600] "GET /~lowey/professional/papers/index.html" 200 3574
galaxy.mcl.lib.wa.us - - [29/Sep/1995:08:23:43 -0600] "GET /cgi-bin/hytelnet HTTP/1.0" 200 1524
learn.senecac.on.ca - - [29/Sep/1995:08:29:56 -0600] "GET / HTTP/1.0" 200 3441
skul10.usask.ca - - [29/Sep/1995:08:35:35 -0600] "GET /doc/cgiwrap-man.html HTTP/1.0" 200 3495
al_kwarizmi.csfe.sunyit.edu - - [29/Sep/1995:08:38:37 -0600] "GET /~macphed/finite/fe_resources/node119.html" 200 1899
204.119.62.77 - - [29/Sep/1995:08:43:55 -0600] "GET /cgi-bin/hytelnet HTTP/1.0" 200 1524
147.148.186.78 - - [29/Sep/1995:08:48:16 -0600] "GET /~macpherc/hibs/profile/S_Morris.html" 200 3666
eng11.usask.ca - - [29/Sep/1995:08:52:06 -0600] "GET /images/letter_32.gif HTTP/1.0" 200 149
skul10.usask.ca - - [29/Sep/1995:08:56:38 -0600] "GET /mlookup/white.html HTTP/1.0" 200 511
skul10.usask.ca - - [29/Sep/1995:08:59:30 -0600] "GET /search/people_uofs.html HTTP/1.0" 304 0
math102.usask.ca - - [29/Sep/1995:09:06:21 -0600] "GET /images/logo.gif HTTP/1.0" 200 2273
vectra138.usask.ca - - [29/Sep/1995:09:11:13 -0600] "GET /images/logo_32.gif HTTP/1.0" 200 1640
198.169.243.182 - - [29/Sep/1995:09:15:49 -0600] "GET /agriculture/cropsci/winter_wheat/imgs/wrlddot.gif HTTP/1.0" 200 1096
198.169.243.182 - - [29/Sep/1995:09:18:55 -0600] "GET /~fowlerdb/winter_wheat/imgs/chapt09/fig01.jpg" 200 17573
128.148.15.20 - - [29/Sep/1995:09:23:14 -0600] "GET /~lowey/Saskatchewan/what_is_new.html" 200 4735
128.163.112.131 - - [29/Sep/1995:09:26:42 -0600] "GET /images/letter_32.gif HTTP/1.0" 200 149
skul13.usask.ca - - [29/Sep/1995:09:30:23 -0600] "GET /about_lynx/www_start.html HTTP/1.0" 200 1991
hist6629.usask.ca - - [29/Sep/1995:09:34:07 -0600] "GET /~holtsg/photo/faq.html" 200 42266
cc.dordt.edu - - [29/Sep/1995:09:40:34 -0600] "GET / HTTP/1.0" 200 3441
ccshst01.cs.uoguelph.ca - - [29/Sep/1995:09:44:33 -0600] "GET /cgi-bin/hytelnet?file=CA000 HTTP/1.0" 200 7066
pclab-5th-39.bus.utexas.edu - - [29/Sep/1995:09:47:05 -0600] "GET /doc/nameserve.html HTTP/1.0" 200 1664
chem48016.usask.ca - - [29/Sep/1995:09:51:35 -0600] "GET / HTTP/1.0" 304 0
mmkem-05097.pc.helsinki.fi - - [29/Sep/1995:09:54:05 -0600] "GET /~lowey/Saskatoon/about_saskatoon/maps.html" 200 793
mbuibas.extern.ucsd.edu - - [29/Sep/1995:09:57:10 -0600] "GET /~macphed/finite/fe_resources/node49.html" 200 1946
edu202.usask.ca - - [29/Sep/1995:09:58:57 -0600] "GET / HTTP/1.0" 304 0
line124.worldweb.net - - [29/Sep/1995:10:01:35 -0600] "GET /cgi-bin/hytelnet?file=US451 HTTP/1.0" 200 380
mac13431.stir.ac.uk - - [29/Sep/1995:10:03:53 -0600] "GET /~macpherc/images/dunbar1.gif" 200 40218
204.62.245.32 - - [29/Sep/1995:10:06:13 -0600] "GET /dcs/courses/cai/html/graphics_lesson/index.html HTTP/1.0" 200 1462
line124.worldweb.net - - [29/Sep/1995:10:08:04 -0600] "GET /cgi-bin/hytelnet?file=US445 HTTP/1.0" 200 381
muhammad.usask.ca - - [29/Sep/1995:10:11:03 -0600] "GET /images/logo_32.gif HTTP/1.0" 200 1640
146.229.9.32 - - [29/Sep/1995:10:14:21 -0600] "GET /~macphed/finite/fe_resources/fe_resources.html" 200 4499
blis.uthscsa.edu - - [29/Sep/1995:10:17:40 -0600] "GET /dcs/courses/cai/html/ HTTP/1.0" 200 1716
ts10-13.inforamp.net - - [29/Sep/1995:10:21:06 -0600] "GET /cgi-bin/hytelnet?file=CA005 HTTP/1.0" 200 357
204.177.186.7 - - [29/Sep/1995:10:23:30 -0600] "GET /~keele/images/arkeele.gif" 200 16543
ped44071.usask.ca - - [29/Sep/1995:10:26:14 -0600] "GET /images/earth_32.gif HTTP/1.0" 200 241
duke.usask.ca - - [29/Sep/1995:10:29:27 -0600] "GET /~mikulcik/gplite.html" 200 994
moondog.usask.ca - - [29/Sep/1995:10:33:36 -0600] "GET /lynx_help/keystroke_commands/keystroke_help.html HTTP/1.0" 200 2368
alpha1.montclair.edu - - [29/Sep/1995:10:36:37 -0600] "GET /~lowey/Saskatchewan/index.html" 200 1608
transp5.usask.ca - - [29/Sep/1995:10:39:06 -0600] "GET /images/question_32.gif HTTP/1.0" 200 214
archert.usask.ca - - [29/Sep/1995:10:42:16 -0600] "GET /dcs/courses/cai/html/graphics_lesson/img.html HTTP/1.0" 200 1456
wgn111.ce.psu.edu - - [29/Sep/1995:10:45:06 -0600] "GET /library/gic/v1n4/v1n4.html HTTP/1.0" 200 772
ai047.du.pipex.com - - [29/Sep/1995:10:47:07 -0600] "GET /~macpherc/images/darren.gif" 200 8442
geol28.usask.ca - - [29/Sep/1995:10:48:26 -0600] "GET /~reevesm/" 200 1341
stone.lib.uchicago.edu - - [29/Sep/1995:10:50:27 -0600] "GET /cgi-bin/hytelnet?file=SITES1A HTTP/1.0" 200 554
line124.worldweb.net - - [29/Sep/1995:10:51:43 -0600] "GET /cgi-bin/hytelnet?file=BBS021 HTTP/1.0" 200 734
duke.usask.ca - - [29/Sep/1995:10:54:57 -0600] "GET / HTTP/1.0" 200 3441
199.199.156.110 - - [29/Sep/1995:10:57:12 -0600] "GET /~keele/images/karate/icon/mae_geri.gif" 200 0
m10-02c-021.calumet.purdue.edu - - [29/Sep/1995:11:00:47 -0600] "GET /~lowey/encyclopedia/index.html" 200 2460
163.11.3.39 - - [29/Sep/1995:11:05:14 -0600] "GET /images/logo.gif HTTP/1.0" 200 2273
ag5852.usask.ca - - [29/Sep/1995:11:08:24 -0600] "GET /search/index.html HTTP/1.0" 200 1673
geol28.usask.ca - - [29/Sep/1995:11:10:51 -0600] "GET /~koehler/geoff/saltsabs.html" 200 1899
eng33.usask.ca - - [29/Sep/1995:11:13:54 -0600] "GET /images/logo_32.gif HTTP/1.0" 200 1640
eng18.usask.ca - - [29/Sep/1995:11:17:01 -0600] "GET / HTTP/1.0" 200 3441
saskatoon.src.sk.ca - - [29/Sep/1995:11:19:06 -0600] "GET /images/logo.gif HTTP/1.0" 304 0
skul7.usask.ca - - [29/Sep/1995:11:22:25 -0600] "GET /search.html HTTP/1.0" 200 1954
198.110.200.44 - - [29/Sep/1995:11:27:28 -0600] "GET /~lowey/boots.html" 200 1443
166.35.196.98 - - [29/Sep/1995:11:30:07 -0600] "GET /~keele/images/karate/sensei/small_shawnh.gif" 200 41364
194.91.4.193 - - [29/Sep/1995:11:32:10 -0600] "GET /~keele/images/karate/wado/perkins.gif" 200 47169
gator.naples.net - - [29/Sep/1995:11:35:04 -0600] "GET /~scottp/free.html" 200 22639
alfonso.usask.ca - - [29/Sep/1995:11:37:04 -0600] "GET /departments.html HTTP/1.0" 200 5610
kewley.usask.ca - - [29/Sep/1995:11:42:28 -0600] "GET /images/logo.gif HTTP/1.0" 304 0
ppl23a.usask.ca - - [29/Sep/1995:11:47:57 -0600] "GET /provider_docs.html HTTP/1.0" 200 4132
129.12.43.20 - - [29/Sep/1995:11:50:18 -0600] "GET / HTTP/1.0" 200 3441
vectra29.usask.ca - - [29/Sep/1995:11:55:12 -0600] "GET /images/logo_32.gif HTTP/1.0" 200 1640
198.169.243.125 - - [29/Sep/1995:12:00:44 -0600] "GET /~hoff/" 200 2220
ag5865.usask.ca - - [29/Sep/1995:12:03:59 -0600] "GET /images/logo.gif HTTP/1.0" 304 0
pmef19.microage-ll.awinc.com - - [29/Sep/1995:12:07:39 -0600] "GET / HTTP/1.0" 200 3441
ash27.ramlink.net - - [29/Sep/1995:12:10:36 -0600] "GET /~scottp/fn1.gif" 200 2164
156.98.142.82 - - [29/Sep/1995:12:16:30 -0600] "GET /~scottp/fn1.gif" 200 2164
kewley.usask.ca - - [29/Sep/1995:12:18:59 -0600] "GET / HTTP/1.0" 304 0
130.113.247.27 - - [29/Sep/1995:12:21:24 -0600] "GET /~turner/dsback.GIF" 200 25037
gatekeeper.admin.ch - - [29/Sep/1995:12:23:50 -0600] "GET /cgi-bin/cusi?service=http%3A%2F%2Fflash.poly.edu%3A8080%2Fcgi-bin%2Foracle-sid-tbl-new.pl%3Fcountry%3D%26country%3DCMR%253A%2B%2B%26indicator%3DGNP_per_Capita%26indicator%3DFood_Aid_Cereals%26indicator%3DFood_Imports_Cereals%26indicator%3DFood_Production%26indicator%3DIlliteracy_Rate_Fem%26indicator%3DLife_Expectancy%26indicator%3DPopulation_Density%26indicator%3DPopulation_Growth_Rate%26indicator%3DTotal_Illiteracy_Rate%26indicator%3DTotal_Population%26year%3D%26tables%3Don&query=USA%3A+United+States HTTP/1.0" 302 848
vectra29.usask.ca - - [29/Sep/1995:12:27:53 -0600] "GET /images/logo_32.gif HTTP/1.0" 304 0
ppl23a.usask.ca - - [29/Sep/1995:12:30:24 -0600] "GET / HTTP/1.0" 304 0
lawlab8.usask.ca - - [29/Sep/1995:12:33:45 -0600] "GET /~eppn/" 200 1038
lawlab8.usask.ca - - [29/Sep/1995:12:35:19 -0600] "GET /~haroldb/" 200 2759
128.233.18.37 - - [29/Sep/1995:12:36:54 -0600] "GET /~koehler/images/barney.gif" 200 282
servax.fiu.edu - - [29/Sep/1995:12:38:05 -0600] "GET /cgi-bin/hytelnet?file=HR001 HTTP/1.0" 200 335
chu-18-132a-e4.seas.ucla.edu - - [29/Sep/1995:12:40:11 -0600] "GET /~turner/logo.GIF" 200 6761
jwilkins.ncgresearch.com - - [29/Sep/1995:12:42:46 -0600] "GET /~keele/images/karate/dovefist.gif" 200 2348
sabre8.sasknet.sk.ca - - [29/Sep/1995:12:45:42 -0600] "GET / HTTP/1.0" 200 3441
lawlab8.usask.ca - - [29/Sep/1995:12:47:23 -0600] "GET /~turner/dreddpattern.GIF" 200 19505
lawlab8.usask.ca - - [29/Sep/1995:12:49:42 -0600] "GET /~scottp/new-7.gif" 200 5878
sendit.sendit.nodak.edu - - [29/Sep/1995:12:53:48 -0600] "GET /~scottp/free.html" 200 22639
ash27.ramlink.net - - [29/Sep/1995:12:56:26 -0600] "GET /~scottp/fn1.gif" 200 2164
lawlab8.usask.ca - - [29/Sep/1995:12:57:12 -0600] "GET /~maton/canada.gif" 200 1437
198.169.136.64 - - [29/Sep/1995:12:58:58 -0600] "GET / HTTP/1.0" 200 3441
hist6629.usask.ca - - [29/Sep/1995:13:02:41 -0600] "GET /history/cjh HTTP/1.0" 302 -
skul3.usask.ca - - [29/Sep/1995:13:06:56 -0600] "GET /images/logo.gif HTTP/1.0" 200 2273
rmcgreg.nbnet.nb.ca - - [29/Sep/1995:13:10:11 -0600] "GET /library/gic/ejgov.gif HTTP/1.0" 200 5131
204.243.42.22 - - [29/Sep/1995:13:13:06 -0600] "GET /~fowlerdb/winter_wheat/imgs/woi.gif" 200 185
skul15.usask.ca - - [29/Sep/1995:13:16:42 -0600] "GET /images/logo.gif HTTP/1.0" 304 0
mua35.marshall.edu - - [29/Sep/1995:13:20:22 -0600] "GET /dcs/courses/cai/index.html HTTP/1.0" 200 3330
128.95.226.116 - - [29/Sep/1995:13:23:00 -0600] "GET /images/human.gif HTTP/1.0" 200 0
130.210.1.114 - - [29/Sep/1995:13:25:08 -0600] "GET /~turner/june8" 200 4744
eng24.usask.ca - - [29/Sep/1995:13:28:41 -0600] "GET / HTTP/1.0" 200 3441
168.87.57.17 - - [29/Sep/1995:13:30:32 -0600] "GET /~keele/images/karate/icon/yoi_brwn.gif" 200 245
168.87.57.17 - - [29/Sep/1995:13:32:13 -0600] "GET /~keele/images/greenbal.gif" 200 326
eng31.usask.ca - - [29/Sep/1995:13:34:17 -0600] "GET /changes.html HTTP/1.0" 200 1254
166.32.177.179 - - [29/Sep/1995:13:35:56 -0600] "GET /~card/images/aaa2.gif" 200 37184
168.87.57.17 - - [29/Sep/1995:13:38:29 -0600] "GET /~keele/images/karate/wado/shinoht.gif" 200 39855
dev92009.usask.ca - - [29/Sep/1995:13:42:44 -0600] "GET /alumni/gif/find.gif HTTP/1.0" 304 0
mail.gmc.milledgeville.ga.us - - [29/Sep/1995:13:45:19 -0600] "GET /~turner/dsback.GIF" 200 25037
palona1.cns.hp.com - - [29/Sep/1995:13:47:54 -0600] "GET / HTTP/1.0" 200 3441
duke.usask.ca - - [29/Sep/1995:13:50:45 -0600] "GET /~lowey/saskatoon/" 200 1576
educ30103.usask.ca - - [29/Sep/1995:13:52:52 -0600] "GET /~lowey/Saskatoon/what_is_new.html" 200 4594
ped44070.usask.ca - - [29/Sep/1995:13:55:43 -0600] "GET /images/logo.gif HTTP/1.0" 200 2273
educ30103.usask.ca - - [29/Sep/1995:13:58:22 -0600] "GET /~lowey/Saskatchewan/cities/index.html" 200 1791
mac0111.rpl.regina.sk.ca - - [29/Sep/1995:14:01:08 -0600] "GET /~dougallg/sm16sch.gif" 200 7677
educ30107.usask.ca - - [29/Sep/1995:14:03:26 -0600] "GET /education/edbldg.gif HTTP/1.0" 200 32812
192.77.173.142 - - [29/Sep/1995:14:06:53 -0600] "GET /cgi-bin/hytelnet HTTP/1.0" 200 1524
sherwood.nysernet.org - - [29/Sep/1995:14:09:56 -0600] "GET /cgi-bin/hytelnet?file=SITES1 HTTP/1.0" 200 354
128.233.18.37 - - [29/Sep/1995:14:13:16 -0600] "GET / HTTP/1.0" 200 0
dialrop01.mhs.mendocino.k12.ca.us - - [29/Sep/1995:14:17:03 -0600] "GET /~macpherc/images/harper.gif" 200 6255
das.wang.com - - [29/Sep/1995:14:20:08 -0600] "GET /~ladd/cdn_ratite_org.html" 200 8526
haydn.cad.ornl.gov - - [29/Sep/1995:14:23:59 -0600] "GET /~luterbac/constbar.gif" 200 1087
eng28.usask.ca - - [29/Sep/1995:14:27:21 -0600] "GET / HTTP/1.0" 304 0
monviso2.alpcom.it - - [29/Sep/1995:14:29:55 -0600] "GET /~lowey/encyclopedia/see_also.html" 200 2559
129.198.30.91 - - [29/Sep/1995:14:33:17 -0600] "GET /~luterbac/check.gif" 200 234
educ3080.usask.ca - - [29/Sep/1995:14:38:38 -0600] "GET /education/ HTTP/1.0" 200 7816
pmem16.eid.awinc.com - - [29/Sep/1995:14:41:02 -0600] "GET /cgi-bin/pursuit-beta HTTP/1.0" 200 1238
156.26.162.9 - - [29/Sep/1995:14:45:39 -0600] "GET /cgi-bin/cusi?query=naughty&service=http%3A%2F%2Fwebcrawler.com%2Fcgi-bin%2FWebQuery%3F_cusi-search-term-here_ HTTP/1.0" 302 134
pmem16.eid.awinc.com - - [29/Sep/1995:14:49:55 -0600] "GET /cgi-bin/pursuit-beta?copper+%5Bdeficiency+in+plants%5D HTTP/1.0" 200 0
hist6629.usask.ca - - [29/Sep/1995:14:52:21 -0600] "GET /history/cjh/redball.gif HTTP/1.0" 304 0
manitou2_1.usask.ca - - [29/Sep/1995:14:55:32 -0600] "GET /images/book_32.gif HTTP/1.0" 200 242
wcvm76134.usask.ca - - [29/Sep/1995:14:59:35 -0600] "GET /images/logo.gif HTTP/1.0" 200 0
duke.usask.ca - - [29/Sep/1995:15:02:46 -0600] "GET /images/binocs_32.gif HTTP/1.0" 304 0
eng21.usask.ca - - [29/Sep/1995:15:04:53 -0600] "GET /images/logo_32.gif HTTP/1.0" 200 1640
ccn.cs.dal.ca - - [29/Sep/1995:15:07:42 -0600] "GET /~scottp/free.html" 200 22639
cnts4p04.uwaterloo.ca - - [29/Sep/1995:15:11:23 -0600] "GET /dcs/courses/cai/html/contents.html HTTP/1.0" 200 1453
moondog.usask.ca - - [29/Sep/1995:15:14:56 -0600] "GET /lynx_help/lynx_help_main.html HTTP/1.0" 200 702
paz.fac.utexas.edu - - [29/Sep/1995:15:18:27 -0600] "GET /~ladd/images/hline.gif" 200 2424
eews02.usask.ca - - [29/Sep/1995:15:21:06 -0600] "GET / HTTP/1.0" 200 3441
sbevax.sbe.saskatoon.sk.ca - - [29/Sep/1995:15:24:57 -0600] "GET /~dougallg/lhs.html" 200 5869
saskatoon.src.sk.ca - - [29/Sep/1995:15:29:09 -0600] "GET /images/logo.gif HTTP/1.0" 304 0
sc2.sc.eso.org - - [29/Sep/1995:15:31:28 -0600] "GET / HTTP/1.0" 304 0
skul14.usask.ca - - [29/Sep/1995:15:33:51 -0600] "GET /images/logo.gif HTTP/1.0" 200 2273
labm027.lab.uleth.ca - - [29/Sep/1995:15:37:35 -0600] "GET / HTTP/1.0" 200 3441
cmpsci43.usask.ca - - [29/Sep/1995:15:41:20 -0600] "GET /~lowey/Saskatoon/Saskatoon.gif" 200 27583
comserv-g-45.usc.edu - - [29/Sep/1995:15:45:33 -0600] "GET /~card/icons/bars/waveline.gif" 200 2786
comserv-g-45.usc.edu - - [29/Sep/1995:15:47:29 -0600] "GET /~card/icons/misc/big_go.gif" 200 7493
